Id,SalePrice
2735,136900.45011874783
2736,147377.00683726664
2737,124847.49630816783
2738,130379.31302761531
2739,167738.27385321408
2740,137568.7223183697
2741,150225.26505372196
2742,156916.61187661297
2743,154455.9636526567
2744,163184.6142093961
2745,139474.7148851151
2746,136073.8850586703
2747,151939.83186691624
2748,123982.36177880151
2749,135019.489829457
2750,137802.35950858748
2751,137419.704309531
2752,182935.71295839825
2753,154402.49421357136
2754,226959.82282939344
2755,130809.41062363768
2756,94995.1589901721
2757,71509.32727452766
2758,80046.9081076477
2759,171282.99580310442
2760,123832.67994824922
2761,141874.97565236993
2762,147165.54537171774
2763,190535.23362266595
2764,146538.11921915258
2765,278225.2592327353
2766,143461.85747466597
2767,87661.23208851734
2768,122408.19901740612
2769,125780.02096306835
2770,135018.72386250406
2771,109434.74082293644
2772,112315.8456903316
2773,164682.05533617997
2774,147693.6823885066
2775,111890.76912314609
2776,127878.25191759014
2777,142671.8110166075
2778,98587.96818399499
2779,120705.22202551871
2780,100064.98238262578
2781,97687.47074654783
2782,98730.72181581333
2783,105483.58617233277
2784,125392.32204811272
2785,146997.91554328374
2786,70962.77704465146
2787,124931.08100580671
2788,70899.79681228053
2789,176572.04956260885
2790,97672.29128258566
2791,115467.27494731215
2792,58206.210058983044
2793,177821.4598119454
2794,104939.40659137818
2795,118871.8486152196
2796,98660.84486386107
2797,190841.37470858867
2798,105415.24926959861
2799,119471.66559093866
2800,66226.92884554534
2801,118322.36850293435
2802,129120.26073588169
2803,145447.64201128986
2804,128675.26684179304
2805,107163.9936211584
2806,77531.8656387922
2807,159952.8684644189
2808,151895.65780241496
2809,139122.6147637891
2810,136272.97994995202
2811,155493.81220664785
2812,152054.79709564548
2813,139692.3964386059
2814,141861.04278670563
2815,98539.58680007182
2816,235316.22496621357
2817,159790.24981637066
2818,129719.89674382225
2819,166627.485446173
2820,146101.7715363828
2821,116070.99766597978
2822,207055.84151142795
2823,325822.11817768717
2824,190824.80153171706
2825,167736.48910147022
2826,133932.59692223102
2827,139737.09895103387
2828,207774.2339521323
2829,222994.19634391656
2830,232073.46785754888
2831,176605.31266274906
2832,258611.58313591828
2833,299849.26256333175
2834,210957.48917357612
2835,204745.2885374865
2836,191793.90856952104
2837,159938.40429282238
2838,153466.35770592705
2839,181642.70279756005
2840,199527.34413647885
2841,205658.35571814387
2842,230050.19982270832
2843,152363.50570310102
2844,164641.96579311485
2845,121925.58355014298
2846,208013.11965387192
2847,201764.6844125985
2848,212490.43992263573
2849,203868.24817365117
2850,279730.0730511241
2851,216872.55631478425
2852,234746.60361531953
2853,243189.47694732214
2854,139333.7136508512
2855,199124.16618798024
2856,204165.31564154374
2857,184252.60861419293
2858,204064.0605386172
2859,125964.52327147963
2860,126694.8542180127
2861,121661.76854095214
2862,192719.9265432792
2863,122855.55504434084
2864,253740.92838505935
2865,139528.38632367968
2866,133094.57372218385
2867,102932.07642319707
2868,105898.9228679082
2869,115427.4351297542
2870,125411.31672156847
2871,85881.50563387488
2872,50937.1280289293
2873,95047.50774414207
2874,145636.65478787504
2875,115715.89804779588
2876,164324.6595498618
2877,148206.04634414677
2878,165160.39878229084
2879,137495.45933902386
2880,97623.80499412777
2881,151505.3453548342
2882,166049.50098316348
2883,186759.89042713147
2884,194010.76213297033
2885,190383.77488389987
2886,216941.51442000564
2887,96583.68624461956
2888,134141.14990466335
2889,55013.91416743376
2890,84593.11820990422
2891,135252.7532669178
2892,47970.55198941061
2893,79287.27983353945
2894,56850.96710888757
2895,306629.7471165271
2896,274404.0967179496
2897,196034.0987825951
2898,147477.03173901164
2899,214917.02745784554
2900,159811.20590105106
2901,203906.0991273976
2902,188130.61030814168
2903,350922.96399484354
2904,332771.34730785957
2905,93406.28455841664
2906,206160.09968282774
2907,105156.17139734827
2908,134704.1876911127
2909,142880.1502092961
2910,76403.12506423624
2911,78849.38209442189
2912,150817.2338438449
2913,83279.24940814449
2914,75187.25917014453
2915,80483.2521474751
2916,81784.75253058031
2917,157607.96574869615
2918,118708.68209178533
2919,220754.11828763684
